common_name,individual_name,sex,body_mass,numberbreaths,obsperiod,activity_level,Institution,age,mb,fr,order,family,genus,species,habitat,log_Mb,log_fr,breath_rate,temp,location
Bottlenose dolphin,Xinana,F,227,13,5,2,ZooMarine,24,227,2.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.356,0.415,2.600159563,20.8,water
Bottlenose dolphin,ZEUS,M,167,18,5,2,DolphinCo-ZooMarine,13,167,3.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.223,0.556,3.597493352,25.5,water
Bottlenose dolphin,ZEUS,M,167,9,5,2,DolphinCo-ZooMarine,13,167,1.8,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.223,0.255,1.798870915,25.6,water
Bottlenose dolphin,ZEUS,M,167,10,5,3,DolphinCo-ZooMarine,13,167,2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.223,0.301,1.99986187,24.4,water
Bottlenose dolphin,Zo,M,168,6,5,2,DolphinCo-MSQ,17,168,1.2,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.225,0.079,1.199499303,31.0,water
Bottlenose dolphin,Zo,M,168,7,5,2,DolphinCo-MSQ,17,168,1.4,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.225,0.146,1.399587323,31.0,water
Bottlenose dolphin,Zo,M,168,8,5,2,DolphinCo-MSQ,17,168,1.6,Artiodactyla,Delphinidae,Tursiops,truncatus,aquatic,2.225,0.204,1.599558029,31.0,water
Alpaca,AL,M,82.2,123,5,2,DolphinCo,7,82.2,24.6,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.915,1.391,24.60367604,21.0,air
Alpaca,AL,M,82.2,118,5,2,DolphinCo,7,82.2,23.6,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.915,1.373,23.60478233,19.0,air
Alpaca,AL,M,82.2,105,5,2,DolphinCo-Cayman,7,82.2,21,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.915,1.322,20.98939884,19.0,air
Alpaca,CHICCO,M,71.2,85,5,2,DolphinCo,4,71.2,17,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.852,1.23,16.98243652,21.0,air
Alpaca,CHICCO,M,71.2,113,5,2,DolphinCo,4,71.2,22.6,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.852,1.354,22.5943577,19.0,air
Alpaca,CHICCO,M,71.2,95,5,2,DolphinCo,4,71.2,19,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.852,1.279,19.0107828,19.0,air
Alpaca,NIOBE ,F,69.9,138,5,2,DolphinCo,11,69.9,27.6,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.844,1.441,27.60577856,21.0,air
Alpaca,NIOBE ,F,69.9,117,5,2,DolphinCo,11,69.9,23.4,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.844,1.369,23.38837239,19.0,air
Alpaca,NIOBE ,F,69.9,108,5,2,DolphinCo,11,69.9,21.6,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.844,1.334,21.57744409,19.0,air
Alpaca,PACA,F,57.35,226,5,2,DolphinCo,2,57.35,45.2,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.759,1.655,45.18559444,21.0,air
Alpaca,PACA,F,57.35,158,5,2,DolphinCo,2,57.35,31.6,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.759,1.5,31.6227766,19.0,air
Alpaca,PACA,F,57.35,164,5,2,DolphinCo,2,57.35,32.8,Artiodactyla,Camelidae,Vicugna ,pacos,terrestrial,1.759,1.516,32.80952931,19.0,air
California sea lion, CHILLI,F,69,15,5,2,DolphinCo-ZooMarine,24,69,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.839,0.477,2.999162519,29.3,water
California sea lion, CHILLI,F,69,18,5,2,DolphinCo-ZooMarine,24,69,3.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.839,0.556,3.597493352,23.4,water
California sea lion, CHILLI,F,69,14,5,2,DolphinCo-ZooMarine,24,69,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.839,0.447,2.79898132,26.4,water
California sea lion ,André,M,136,15,5,1,ZooMarine,27,136,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.134,0.477,2.999162519,18.5,water
California sea lion ,André,M,136,23,5,2,ZooMarine,27,136,4.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.134,0.663,4.602565736,18.6,water
California sea lion ,André,M,136,12,5,2,ZooMarine,27,136,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.134,0.38,2.398832919,19.4,water
California sea lion ,Anúbis,M,210,7,5,2,ZooMarine,20,210,1.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.322,0.146,1.399587323,18.8,water
California sea lion ,Anúbis,M,210,20,5,2,ZooMarine,20,210,4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.322,0.602,3.999447498,21.0,water
California sea lion ,Anúbis,M,210,11,5,2,ZooMarine,20,210,2.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.322,0.342,2.197859873,20.5,water
California sea lion ,Anúbis,M,213,11,5,2,ZooMarine,20,213,2.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.328,0.342,2.197859873,20.1,water
California sea lion ,Anúbis,M,213,17,5,1,ZooMarine,20,213,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.328,0.531,3.396252726,16.0,air
California sea lion ,BERKLEY,M,164,15,5,2,DolphinCo-MSQ,5,164,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.215,0.477,2.999162519,27.0,water
California sea lion ,BERKLEY,M,164,14,5,2,DolphinCo-MSQ,5,164,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.215,0.447,2.79898132,26.4,water
California sea lion ,BERKLEY,M,164,15,5,2,DolphinCo-MSQ,5,164,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.215,0.477,2.999162519,26.5,water
California sea lion ,BUD,M,300,12,5,1,DolphinCo-MSQ,19,300,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.477,0.38,2.398832919,27.0,water
California sea lion ,BUD,M,300,20,5,2,DolphinCo-MSQ,19,300,4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.477,0.602,3.999447498,27.4,water
California sea lion ,BUD,M,300,21,5,2,DolphinCo-MSQ,19,300,4.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.477,0.623,4.19758984,27.1,water
California sea lion ,Calis,F,76.6,14,5,2,MysticAquarium,15,76.6,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.884,0.447,2.79898132,23.0,water
California sea lion ,Calis,F,76.6,12,5,1,MysticAquarium,15,76.6,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.884,0.38,2.398832919,22.0,water
California sea lion ,Calis,F,76.6,4,5,2,MysticAquarium,15,76.6,0.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.884,-0.097,0.799834255,22.3,water
California sea lion ,Calis,F,76.6,10,5,1,MysticAquarium,15,76.6,2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.884,0.301,1.99986187,22.3,water
California sea lion ,Cartouche,M,147,18,5,1,ZooMarine,27,147,3.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.167,0.556,3.597493352,18.5,water
California sea lion ,Cartouche,M,147,14,5,2,ZooMarine,27,147,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.167,0.447,2.79898132,18.6,water
California sea lion ,Cartouche,M,152,13,5,2,ZooMarine,27,152,2.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.182,0.415,2.600159563,19.4,water
California sea lion ,Cartouche,M,152,28,5,1,ZooMarine,27,152,5.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.182,0.748,5.597576015,16.0,air
California sea lion ,CHAMP,M,119,27,5,3,DolphinCo-MSQ,5,119,5.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.076,0.732,5.395106225,26.5,water
California sea lion ,CHAMP,M,119,33,5,3,DolphinCo-MSQ,5,119,6.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.076,0.82,6.60693448,27.1,water
California sea lion ,CHAMP,M,119,18,5,2,DolphinCo-MSQ,5,119,3.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.076,0.556,3.597493352,27.5,water
California sea lion ,Clara,F,73,10,5,2,MysticAquarium,9,73,2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.863,0.301,1.99986187,23.0,water
California sea lion ,Clara,F,73,15,5,2,MysticAquarium,9,73,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.863,0.477,2.999162519,22.0,water
California sea lion ,Clara,F,73,15,5,2,MysticAquarium,9,73,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.863,0.477,2.999162519,22.3,water
California sea lion ,Clara,F,73,13,5,2,MysticAquarium,9,73,2.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.863,0.415,2.600159563,22.3,water
California sea lion ,CLYDE,M,275,15,5,2,DolphinCo-MSQ,19,275,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.439,0.477,2.999162519,26.5,water
California sea lion ,CLYDE,M,275,10,5,2,DolphinCo-MSQ,19,275,2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.439,0.301,1.99986187,27.1,water
California sea lion ,CLYDE,M,275,19,5,2,DolphinCo-MSQ,19,275,3.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.439,0.58,3.801893963,27.5,water
California sea lion ,Córis,F,99,11,5,2,ZooMarine,23,99,2.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.996,0.342,2.197859873,19.4,water
California sea lion ,Córis,F,99,14,5,3,ZooMarine,23,99,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.996,0.447,2.79898132,19.3,water
California sea lion ,Córis,F,99,11,5,2,ZooMarine,23,99,2.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.996,0.342,2.197859873,20.1,water
California sea lion ,Córis,F,99,17,5,2,ZooMarine,23,99,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.996,0.531,3.396252726,21.2,water
California sea lion ,Córis,F,99,15,5,1,ZooMarine,23,99,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.996,0.477,2.999162519,16.0,air
California sea lion ,Gonzo,M,179,11,5,2,Amneville,14,179,2.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.253,0.342,2.197859873,13.0,water
California sea lion ,Gonzo,M,178.8,13,5,2,Amneville,14,178.8,2.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.252,0.415,2.600159563,13.0,water
California sea lion ,Gonzo,M,179.8,13,5,2,Amneville,14,179.8,2.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.255,0.415,2.600159563,13.0,water
California sea lion ,Gonzo,M,181.1,12,5,2,Amneville,14,181.1,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.258,0.38,2.398832919,13.0,water
California sea lion ,Gonzo,M,181,11,5,2,Amneville,14,181,2.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.258,0.342,2.197859873,14.0,water
California sea lion ,Irma,F,105,9,5,1,ZooMarine,24,105,1.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.021,0.255,1.798870915,14.0,air
California sea lion ,Irma,F,105,12,5,2,ZooMarine,24,105,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.021,0.38,2.398832919,19.3,water
California sea lion ,Irma,F,105,17,5,1,ZooMarine,24,105,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.021,0.531,3.396252726,15.0,air
California sea lion ,Irma,F,104,10,5,2,ZooMarine,24,104,2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.017,0.301,1.99986187,21.7,water
California sea lion ,June,F,79.5,14,5,2,Amneville,17,79.5,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.9,0.447,2.79898132,18.0,water
California sea lion ,June,F,80,19,5,2,Amneville,17,80,3.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.903,0.58,3.801893963,18.0,water
California sea lion ,June,F,80.2,17,5,2,Amneville,17,80.2,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.904,0.531,3.396252726,17.0,water
California sea lion ,June,F,80.4,20,5,2,Amneville,17,80.4,4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.905,0.602,3.999447498,16.5,water
California sea lion ,June,F,80.2,21,5,2,Amneville,17,80.2,4.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.904,0.623,4.19758984,15.5,water
California sea lion ,Lunaee,F,78.8,13,5,2,Amneville,21,78.8,2.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.897,0.415,2.600159563,18.0,water
California sea lion ,Lunaee,F,79,18,5,2,Amneville,21,79,3.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.898,0.556,3.597493352,18.0,water
California sea lion ,Lunaee,F,77,19,5,2,Amneville,21,77,3.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.886,0.58,3.801893963,16.5,water
California sea lion ,Lunaee,F,75.2,14,5,2,Amneville,21,75.2,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.876,0.447,2.79898132,15.0,water
California sea lion ,Lunaee,F,73.4,22,5,2,Amneville,21,73.4,4.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.866,0.643,4.395416154,14.5,water
California sea lion ,Magellan,M,180.4,10,5,1,Amneville,30,180.4,2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.256,0.301,1.99986187,15.0,air
California sea lion ,Magellan,M,180.2,10,5,1,Amneville,30,180.2,2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.256,0.301,1.99986187,15.5,air
California sea lion ,Magellan,M,181.8,5,2.5,1,Amneville,30,181.8,2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.26,0.301,1.99986187,16.0,air
California sea lion ,Magellan,M,181.8,7,2.5,2,Amneville,30,181.8,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.26,0.447,2.79898132,18.0,water
California sea lion ,Magellan,M,181.8,11,5,1,Amneville,30,181.8,2.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.26,0.342,2.197859873,16.5,air
California sea lion ,Magellan,M,181.8,11,5,1,Amneville,30,181.8,2.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.26,0.342,2.197859873,16.0,air
California sea lion ,MAHI,F,102,15,5,2,DolphinCo-MSQ,13,102,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.009,0.477,2.999162519,27.0,water
California sea lion ,MAHI,F,102,10,5,2,DolphinCo-MSQ,13,102,2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.009,0.301,1.99986187,26.4,water
California sea lion ,MAHI,F,102,7,5,1,DolphinCo-MSQ,13,102,1.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.009,0.146,1.399587323,26.5,water
California sea lion ,Maia,F,75.1,15,5,1,MysticAquarium,10,75.1,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.876,0.477,2.999162519,22.2,water
California sea lion ,Maia,F,76.2,8,5,2,MysticAquarium,10,76.2,1.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.882,0.204,1.599558029,23.0,water
California sea lion ,Maia,F,76.2,10,5,2,MysticAquarium,10,76.2,2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.882,0.301,1.99986187,22.0,water
California sea lion ,Maia,F,76.2,5,5,2,MysticAquarium,10,76.2,1,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.882,0,1,22.3,water
California sea lion ,Maia,F,76.2,12,5,2,MysticAquarium,10,76.2,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.882,0.38,2.398832919,22.3,water
California sea lion ,MARINA,F,70,15,5,2,DolphinCo-MSQ,9,70,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.845,0.477,2.999162519,27.0,water
California sea lion ,MARINA,F,70,59,5,3,DolphinCo-MSQ,9,70,11.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.845,1.072,11.80320636,27.4,water
California sea lion ,MARINA,F,70,17,5,2,DolphinCo-MSQ,9,70,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.845,0.531,3.396252726,27.1,water
California sea lion ,Mia,F,63,15,5,1,ZooMarine,8,63,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.799,0.477,2.999162519,16.0,air
California sea lion ,Mia,F,63,13,5,3,ZooMarine,8,63,2.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.799,0.415,2.600159563,21.2,water
California sea lion ,Mia,F,63,17,5,2,ZooMarine,8,63,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.799,0.531,3.396252726,21.8,water
California sea lion ,Mia,F,63,13,5,2,ZooMarine,8,63,2.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.799,0.415,2.600159563,21.9,water
California sea lion ,MONTEREY,M,161,15,5,2,DolphinCo-MSQ,9,161,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.207,0.477,2.999162519,27.0,water
California sea lion ,MONTEREY,M,161,20,5,2,DolphinCo-MSQ,9,161,4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.207,0.602,3.999447498,27.4,water
California sea lion ,MONTEREY,M,161,14,5,2,DolphinCo-MSQ,9,161,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.207,0.447,2.79898132,27.1,water
California sea lion ,MOOSE,M,183,17,5,2,DolphinCo-MSQ,21,183,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.262,0.531,3.396252726,26.4,water
California sea lion ,MOOSE,M,183,23,5,2,DolphinCo-MSQ,21,183,4.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.262,0.663,4.602565736,26.5,water
California sea lion ,MOOSE,M,183,24,5,2,DolphinCo-MSQ,21,183,4.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.262,0.681,4.797334486,27.0,water
California sea lion,NALA,F,65,19,5,3,DolphinCo-ZooMarine,13,65,3.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.813,0.58,3.801893963,23.6,water
California sea lion,NALA,F,65,16,5,3,DolphinCo-ZooMarine,13,65,3.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.813,0.505,3.19889511,28.1,water
California sea lion,NALA,F,65,17,5,2,DolphinCo-ZooMarine,13,65,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.813,0.531,3.396252726,26.3,water
California sea lion ,Pablo,M,172,18,5,2,ZooMarine,7,172,3.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.236,0.556,3.597493352,19.2,water
California sea lion ,Pablo,M,172,15,5,2,ZooMarine,7,172,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.236,0.477,2.999162519,19.5,water
California sea lion ,Pablo,M,172,10,5,2,ZooMarine,7,172,2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.236,0.301,1.99986187,19.5,water
California sea lion ,Pablo,M,172,24,5,1,ZooMarine,7,172,4.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.236,0.681,4.797334486,18.0,air
California sea lion ,Pancho,M,198,6,5,2,ZooMarine,11,198,1.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.297,0.079,1.199499303,18.8,water
California sea lion ,Pancho,M,198,8,5,2,ZooMarine,11,198,1.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.297,0.204,1.599558029,19.3,water
California sea lion ,Pancho,M,198,8,5,2,ZooMarine,11,198,1.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.297,0.204,1.599558029,18.9,water
California sea lion ,Pancho,M,200,7,5,1,ZooMarine,11,200,1.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.301,0.146,1.399587323,16.0,air
California sea lion ,Pyp,F,85.3,14,5,1,MysticAquarium,10,85.3,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.931,0.447,2.79898132,23.0,water
California sea lion ,Pyp,F,85.3,12,5,2,MysticAquarium,10,85.3,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.931,0.38,2.398832919,22.0,water
California sea lion ,Pyp,F,85.3,14,5,2,MysticAquarium,10,85.3,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.931,0.447,2.79898132,22.3,water
California sea lion ,Pyp,F,85.3,14,5,2,MysticAquarium,10,85.3,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.931,0.447,2.79898132,22.3,water
California sea lion ,Sakari,F,75.6,17,5,1,MysticAquarium,15,75.6,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.879,0.531,3.396252726,22.2,water
California sea lion ,Sakari,F,76.2,12,5,2,MysticAquarium,15,76.2,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.882,0.38,2.398832919,23.0,water
California sea lion ,Sakari,F,76.2,8,5,2,MysticAquarium,15,76.2,1.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.882,0.204,1.599558029,22.0,water
California sea lion ,Sakari,F,76.2,8,5,2,MysticAquarium,15,76.2,1.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.882,0.204,1.599558029,22.3,water
California sea lion ,Sakari,F,76.2,13,5,2,MysticAquarium,15,76.2,2.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.882,0.415,2.600159563,22.3,water
California sea lion ,SAKE,F,98,22,5,2,DolphinCo-MSQ,11,98,4.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.991,0.643,4.395416154,27.0,water
California sea lion ,SAKE,F,98,42,5,3,DolphinCo-MSQ,11,98,8.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.991,0.924,8.394599865,27.4,water
California sea lion ,SAKE,F,98,18,5,2,DolphinCo-MSQ,11,98,3.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.991,0.556,3.597493352,27.1,water
California sea lion ,Shouka,F,81.8,22,5,2,Amneville,11,81.8,4.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.913,0.643,4.395416154,18.0,water
California sea lion ,Shouka,F,92.8,14,5,2,Amneville,11,92.8,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.968,0.447,2.79898132,18.0,water
California sea lion ,Shouka,F,93.4,19,5,2,Amneville,11,93.4,3.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.97,0.58,3.801893963,18.0,water
California sea lion ,Shouka,F,94,21,5,2,Amneville,11,94,4.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.973,0.623,4.19758984,18.0,water
California sea lion ,Shouka,F,92.4,17,5,2,Amneville,11,92.4,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.966,0.531,3.396252726,17.0,water
California sea lion ,SNAPPER,F,73,20,5,3,DolphinCo-MSQ,11,73,4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.863,0.602,3.999447498,26.5,water
California sea lion ,SNAPPER,F,73,46,5,3,DolphinCo-MSQ,11,73,9.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.863,0.964,9.204495718,27.1,water
California sea lion ,SNAPPER,F,73,38,5,3,DolphinCo-MSQ,11,73,7.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.863,0.881,7.603262769,27.5,water
California sea lion ,SUSHI,F,89,19,5,2,DolphinCo-MSQ,21,89,3.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.949,0.58,3.801893963,26.4,water
California sea lion ,SUSHI,F,89,20,5,2,DolphinCo-MSQ,21,89,4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.949,0.602,3.999447498,26.5,water
California sea lion ,SUSHI,F,89,22,5,1,DolphinCo-MSQ,21,89,4.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.949,0.643,4.395416154,27.0,water
California sea lion,TAO,M,180,15,5,3,DolphinCo-ZooMarine,13,180,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.255,0.477,2.999162519,23.4,water
California sea lion,TAO,M,180,22,5,2,DolphinCo-ZooMarine,13,180,4.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.255,0.643,4.395416154,23.1,water
California sea lion,TAO,M,180,21,5,3,DolphinCo-ZooMarine,13,180,4.2,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.255,0.623,4.19758984,26.7,water
California sea lion ,Tuga,M,186,17,5,2,ZooMarine,7,186,3.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.27,0.531,3.396252726,18.8,water
California sea lion ,Tuga,M,186,15,5,2,ZooMarine,7,186,3,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.27,0.477,2.999162519,19.3,water
California sea lion ,Tuga,M,186,12,5,2,ZooMarine,7,186,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.27,0.38,2.398832919,18.9,water
California sea lion ,Tuga,M,189,18,5,1,ZooMarine,7,189,3.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.276,0.556,3.597493352,16.0,air
California sea lion ,TUNA,F,90,12,5,2,DolphinCo-MSQ,12,90,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.954,0.38,2.398832919,26.5,water
California sea lion ,TUNA,F,90,19,5,3,DolphinCo-MSQ,12,90,3.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.954,0.58,3.801893963,27.1,water
California sea lion ,TUNA,F,90,12,5,2,DolphinCo-MSQ,12,90,2.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.954,0.38,2.398832919,27.5,water
California sea lion,VITO,M,265,14,5,2,DolphinCo-ZooMarine,25,265,2.8,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.423,0.447,2.79898132,23.7,water
California sea lion,VITO,M,265,22,5,3,DolphinCo-ZooMarine,25,265,4.4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.423,0.643,4.395416154,26.5,water
California sea lion,VITO,M,265,23,5,3,DolphinCo-ZooMarine,25,265,4.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,2.423,0.663,4.602565736,26.5,water
California sea lion ,WAHOO,F,97,20,5,2,DolphinCo-MSQ,12,97,4,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.987,0.602,3.999447498,27.0,water
California sea lion ,WAHOO,F,97,28,5,2,DolphinCo-MSQ,12,97,5.6,Carnivora,Otariidae,Zalophus,californianus,semiaquatic,1.987,0.748,5.597576015,27.4,water
